timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
8934510,-1.3993201,-1.4110126,14.5199995,1.0
8945051,-1.3935454,-1.4050915,14.5,1.0
8956818,-1.3886117,-1.400129,14.505,1.0
8968554,-1.3847666,-1.3963319,14.535,1.0
8979517,-1.3819733,-1.3934062,14.49,1.0
8990473,-1.3802481,-1.3915942,14.46,1.0
9002838,-1.3801335,-1.3915379,14.469999,1.0
9013355,-1.3823558,-1.3937817,14.48,1.0
9024332,-1.3873134,-1.398841,14.505,1.0
9036123,-1.3946145,-1.4061488,14.48,1.0
9048457,-1.4038485,-1.4154624,14.49,1.0
9060062,-1.4133607,-1.4251562,14.5199995,1.0
9072464,-1.4216486,-1.4334385,14.49,1.0
9084101,-1.4297522,-1.4415429,14.474999,1.0
9096306,-1.4388043,-1.4508084,14.53,1.0
9107649,-1.4481583,-1.46009,14.465,1.0
9118485,-1.4580426,-1.4700686,14.469999,1.0
9130693,-1.4684867,-1.4806483,14.495,1.0
9141680,-1.479243,-1.4915161,14.495,1.0
9153908,-1.489839,-1.502165,14.469999,1.0
9165767,-1.4998236,-1.512311,14.5,1.0
9175972,-1.5082617,-1.5207388,14.509999,1.0
9188138,-1.5150024,-1.5276042,14.509999,1.0
9199813,-1.519948,-1.5324657,14.46,1.0
9210712,-1.5245296,-1.5372186,14.509999,1.0
9221644,-1.5290719,-1.54163,14.45,1.0
9234076,-1.5346733,-1.5473986,14.495,1.0
9245761,-1.5413992,-1.5541667,14.49,1.0
9257988,-1.5489389,-1.5618774,14.53,1.0
9269691,-1.5560642,-1.5689418,14.48,1.0
9280020,-1.5624285,-1.5754445,14.5199995,1.0
9292012,-1.5670321,-1.5800741,14.53,1.0
9303807,-1.5690597,-1.5819536,14.469999,1.0
9315972,-1.5685767,-1.5815477,14.485,1.0
9328016,-1.566011,-1.5790293,14.509999,1.0
9340290,-1.5622848,-1.5751354,14.46,1.0
9354625,-1.558616,-1.5715319,14.495,1.0
9365808,-1.5556626,-1.5685519,14.5,1.0
9376029,-1.5542338,-1.5671327,14.505,1.0
