timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
274264665,0.016722972,0.004973246,0.0010582483,3971,0,1.1394198,0.5084241,-9.853261,3971
274268676,0.017133301,0.0011365584,0.0015256449,4011,0,1.0648757,0.27769005,-9.704911,4011
274272699,-0.010832023,0.003154665,0.0023091745,4023,0,1.1222751,0.20003764,-9.743453,4023
274276671,-0.016406586,-0.0018213047,0.0029570807,3972,0,1.0896808,0.31675568,-9.386531,3972
274280665,-0.010663706,0.0001952109,0.0029660328,3994,0,1.2043002,0.7023408,-9.778108,3994
274284687,0.011762097,-0.00021395851,0.0032312209,4022,0,1.1631243,0.697751,-9.552746,4022
274288664,0.0125689795,0.0007877093,0.00015387127,3977,0,1.1520252,0.579696,-10.041048,3977
274292664,0.0014451822,-0.0005755454,0.0013067721,4000,0,1.0119615,0.14999239,-9.6511135,4000
274296671,-0.01827352,0.002058121,0.0015137886,4007,0,1.1520755,0.29133886,-9.730361,4007
274300699,-0.027033769,0.0018655456,0.0002633137,4028,0,1.1651912,0.5194647,-9.464465,4028
274304670,-0.0053210757,-0.0009673088,0.0016935335,3971,0,1.1623136,0.745275,-9.778061,3971
274308665,0.011002785,0.003469954,-0.00032378407,3995,0,1.1953329,0.58733463,-9.750793,3995
274312665,0.011341626,-0.001222689,-0.0013464199,4000,0,1.0921764,0.4050331,-9.829056,4000
274316671,-0.010732288,0.0040810355,-0.0014423616,4006,0,1.0453874,0.1710707,-9.743353,4006
274320665,-0.019281542,-0.00079546456,0.00085884496,3994,0,1.0838245,0.23609902,-9.524022,3994
274324672,-0.019146925,0.00017473166,0.00012143097,4007,0,1.1822655,0.5955536,-9.682435,4007
274328684,0.005991306,-0.0029991197,0.0019575544,4012,0,1.1184989,0.637654,-9.463937,4012
274332665,0.0070749093,0.0016442849,-0.0015655853,3981,0,1.1878266,0.4711955,-9.897436,3981
274336673,0.005003099,0.00026033854,-0.00064288493,4008,0,1.050683,0.10983352,-9.549098,4008
274340665,-0.011920773,0.0021415553,-0.0011120006,3992,0,1.1366047,0.24158692,-9.714931,3992
274344665,-0.01947848,0.0039102933,-0.0021587394,4000,0,1.1324664,0.36042047,-9.397343,4000
274348684,-0.003552246,-0.00027629585,-0.00038565675,4019,0,1.1757518,0.6302472,-9.77431,4019
274352664,0.012661568,0.0021031452,-0.002635284,3980,0,1.1157852,0.53818685,-9.573648,3980
274356690,0.012386323,0.0012164139,-0.0014442792,4026,0,1.0810984,0.4172835,-9.839152,4026
274360674,-0.003945811,0.0048996834,-0.0017393272,3984,0,1.0374106,0.12713848,-9.660941,3984
274364665,-0.013233604,-0.0005674043,-0.0017590182,3991,0,1.0557562,0.21795602,-9.542788,3991
274368701,-0.0175313,0.001657798,-0.0017791028,4036,0,1.1639974,0.53348786,-9.671309,4036
274372664,0.005582183,0.0006884489,-0.0023395112,3963,0,1.122158,0.7137498,-9.560067,3963
274376664,0.010536784,0.0035797807,-0.0040636426,4000,0,1.1722921,0.52541274,-9.895466,4000
274380665,0.010779913,0.0008879982,-0.0023325777,4001,0,1.0347228,0.16695012,-9.584173,4001
274384704,-0.014211301,0.0030329835,-0.001497648,4039,0,1.1485482,0.23234501,-9.775921,4039
274388702,-0.023676269,-9.262625e-05,-0.0021044153,3998,0,1.0899537,0.30743295,-9.389457,3998
274400665,0.006064594,0.00060942216,-0.0020134633,4000,0,1.129685,0.46890658,-9.901856,4000
274404665,-0.006216086,0.0028656044,-0.0016728073,4000,0,1.0233393,0.067132406,-9.632424,4000
274408703,-0.018403497,-0.00197571,-0.00059107767,4038,0,1.123909,0.12018727,-9.601151,4038
274412705,-0.02241458,0.00030196787,4.879646e-05,4002,0,1.1840141,0.4569076,-9.555705,4002
274416665,0.0006410142,-0.0016434605,0.001092226,3960,0,1.1433966,0.6938558,-9.643447,3960
274420665,0.011592235,0.0044772574,0.00021061992,4000,0,1.2206267,0.52929986,-9.860866,4000
274424665,0.012251472,-0.0012023292,0.0015620923,4000,0,1.0560308,0.18277599,-9.689051,4000
274428664,-0.013991666,0.0038815707,0.0008339462,3999,0,1.1393621,0.17712815,-9.787454,3999
274432665,-0.025230762,-0.001974934,0.00031822958,4001,0,1.1217251,0.29019505,-9.40687,4001
274436671,-0.014717602,-0.001194996,0.0021416044,4006,0,1.200831,0.643395,-9.767474,4006
274440671,0.008948017,-0.0005137598,0.0029547813,4000,0,1.1888973,0.6231968,-9.527476,4000
274444664,0.01128818,-0.001413256,-6.53762e-05,3993,0,1.1593958,0.5246243,-9.993873,3993
274448665,0.005885699,-0.0014198867,0.0007721265,4001,0,1.0034531,0.09737117,-9.562335,4001
